% Generated by PAnDConv in Tue Nov  1 10:31:45 2011
% Author: Paulo Joia Filho
% instances: 3028
% dimension: 13
% classes:   3
% 
% Link to Dataset: (Example 3: US counties) 
% http://www.cs.umd.edu/hcil/hce/examples/application_examples.html
% 
%
% Data source:
% 
% County-by-County data:
% http://users.erols.com/turboperl/dcmaps.html 
% 
% FIPS code - county names:
% http://www.census.gov/population/cencounts/1900-90.txt
% http://www.arfsys.com/indep.htm ( Denali Alaska 02068 )
% 
%
% The meaning of each column :
%    
%    1. HomeValue2000: median value of owner-occupied housing value, 2000
%    2. Income1999: per capita money income, 1999
%    3. Poverty1999: percent below poverty level, 1999
%    4. PopDensity2000: population, 2000
%    5. PopChange: population percent change, 4/1/2000-7/1/2001
%    6. Prcnt65+: population 65 years old and over, 2000
%    7. Below18: person under 18 years old, 2000
%    8. PrcntFemale2000: percent of female persons, 2000
%    9. PrcntHSgrads2000: percent of high school graduates age 25+, 2000
%   10. PrcntCollege2000: percent of college graduates or higher age 25+, 2000
%   11. Unemployed: person unemployed, 1999
%   12. PrcntBelow18: percent under 18 years old, 2000
%   13. FarmAcres: farm land (acres), 1997
%   14. LifeExpectancy_classes: life expectancy, 1997
%
%   
% Notice:
% 
%   - Incomplete instances were removed from original dataset.
%
%   - The column "LifeExpectancy_classes" was adapted from "LifeExpectancy" in order to create three distinc classes, as following: 
%
%     65 <= LE < 74 -> class 0;
%     74 <= LE < 76 -> class 1;
%     76 <= LE < 80 -> class 2.


@RELATION DY

@ATTRIBUTE	id	STRING
@ATTRIBUTE	HomeValue2000	REAL
@ATTRIBUTE	Income1999	REAL
@ATTRIBUTE	Poverty1999	REAL
@ATTRIBUTE	PopDensity2000	REAL
@ATTRIBUTE	PopChange	REAL
@ATTRIBUTE	Prcnt65Plus	REAL
@ATTRIBUTE	Below18	REAL
@ATTRIBUTE	PrcntFemale2000	REAL
@ATTRIBUTE	PrcntHSgrads2000	REAL
@ATTRIBUTE	PrcntCollege2000	REAL
@ATTRIBUTE	Unemployed	REAL
@ATTRIBUTE	PrcntBelow18	REAL
@ATTRIBUTE	FarmAcres	REAL
@ATTRIBUTE	class {0,1,2}

@DATA
2339,0.0344,0.23046,0.62917,0.00021882,0,0.3804,0.00027549,0.86585,0.80515,0.29072,0.00019427,0.77925,0.10542,0
2340,0.035333,0.33706,0.20738,0.00030296,-0.11765,0.68876,0.00027549,0.87282,0.82062,0.23643,0.0001906,0.56291,0.045139,2
2341,0.13493,0.46068,0.13181,0.015577,0.10294,0.317,0.014541,0.87979,0.91237,0.45534,0.0058391,0.57837,0.06543,2
2342,0.078,0.36789,0.16872,0.0006928,-0.051471,0.42939,0.00072002,0.87108,0.8732,0.30473,0.00071476,0.64238,0.045702,2
2343,0.1212,0.4212,0.20211,0.0093037,0.10294,0.34006,0.0088325,0.87805,0.90515,0.43783,0.0043692,0.5872,0.16812,1
2344,0.044267,0.34994,0.29701,0.00035328,-0.16912,0.683,0.00030398,0.88676,0.82784,0.25569,0.00023825,0.53201,0.27462,0
2345,0.057067,0.38737,0.22144,0.0002829,-0.40441,0.72046,0.00023239,0.88502,0.83299,0.28371,0.0002016,0.50773,0.08536,2
2346,0.058,0.29865,0.3884,0.0010522,-0.0073529,0.48991,0.0011271,0.87631,0.78144,0.23468,0.00098967,0.66225,0.091918,2
2347,0.0404,0.40703,0.26186,0.00028101,-0.16176,0.56196,0.0002575,0.84146,0.85258,0.25919,0.00015761,0.56733,0.055806,2
2348,0.034533,0.13981,0.91916,0.0013095,0.18382,0.13833,0.0021166,0.87282,0.72165,0.21191,0.0016018,1,0.23739,0
2349,0.046,0.34981,0.22496,0.00078304,-0.27206,0.54467,0.0007144,0.84146,0.83918,0.25219,0.00045452,0.56512,0.13678,2
2350,0.11187,0.45149,0.1529,0.0002912,-0.044118,0.317,0.00028111,0.86411,0.90412,0.38704,0.00015395,0.59823,0.14426,2
2351,0.074133,0.38715,0.21265,0.00016346,-0.19853,0.50144,0.0001488,0.84843,0.87526,0.28722,9.5302e-05,0.56291,0.096474,2
2352,0.036667,0.17157,0.84886,0.0009507,0.17647,0.16715,0.001491,0.87979,0.76392,0.21191,0.00080273,0.9713,0.17463,0
2353,0.067067,0.30639,0.34974,0.00067547,-0.17647,0.56772,0.00066792,0.88328,0.8268,0.23643,0.00039953,0.61148,0.14983,2
2354,0.0768,0.38573,0.12654,0.00092958,-0.095588,0.5879,0.00085458,0.88328,0.85773,0.29772,0.00033356,0.56954,0.056745,2
2355,0.11947,0.54168,0.096661,0.0013219,0.073529,0.38905,0.0012725,0.87456,0.89897,0.4606,0.00074042,0.59603,0.04091,2
2356,0.053733,0.34456,0.31986,0.00062756,-0.20588,0.63112,0.00053973,0.89721,0.80515,0.27671,0.00038854,0.53201,0.070427,2
2357,0.10387,0.38504,0.16872,0.0022745,-0.022059,0.42075,0.0020866,0.86237,0.88763,0.4028,0.00092369,0.56733,0.042044,2
2358,0.051067,0.16598,0.87698,0.00026462,-0.0073529,0.21614,0.00038344,0.88502,0.73608,0.21016,0.00037021,0.89625,0.24142,0
2359,0.11667,0.42278,0.23023,0.0074932,0.014706,0.47839,0.0061976,0.91115,0.8134,0.36427,0.0047321,0.51214,0.0065913,1
2360,0.10533,0.37138,0.23023,0.0039484,0.14706,0.36599,0.0036308,0.87805,0.71856,0.1944,0.0033502,0.56954,0.033406,1
2361,0.089333,0.32574,0.27417,0.0017372,0.036765,0.51009,0.0013647,0.89895,0.67835,0.11033,0.0022579,0.48565,0.011101,1
2362,0.0896,0.30891,0.3181,0.0012991,0.088235,0.32853,0.0010697,0.78746,0.68041,0.12434,0.0004985,0.50993,0.01544,1
2363,0.13853,0.43183,0.17047,0.011117,0.16912,0.40634,0.0090443,0.89895,0.80825,0.31349,0.0070487,0.50331,0.015011,2
2364,0.12227,0.40274,0.21441,0.0092407,0.073529,0.33718,0.0078078,0.89199,0.75567,0.27846,0.0056338,0.52318,0.014505,1
2365,0.087467,0.29583,0.4007,0.0041866,0.036765,0.43516,0.0034209,0.90244,0.60515,0.12259,0.0048091,0.50552,0.0049414,0
2366,0.10613,0.36486,0.22496,0.0013474,0.066176,0.39481,0.0012215,0.8885,0.69278,0.14711,0.00082106,0.56071,0.016549,1
2367,0.0812,0.36144,0.24429,0.0030963,0.014706,0.49856,0.0025637,0.90592,0.7,0.1944,0.0043362,0.51214,0.027645,0
2368,0.10307,0.32645,0.29701,0.0059607,0.022059,0.43228,0.0045424,0.89547,0.71237,0.22417,0.0047211,0.47241,0.0062637,1
2369,0.14547,0.41995,0.13005,0.0037725,0.13235,0.24784,0.0037219,0.86934,0.77732,0.26445,0.0015945,0.61148,0.010977,1
2370,0.1052,0.35043,0.25308,0.0016325,0.080882,0.39193,0.0014101,0.89547,0.69897,0.19615,0.0011949,0.53422,0.011774,0
2371,0.096,0.28984,0.39719,0.003137,0.073529,0.38617,0.0026402,0.9007,0.62165,0.15587,0.0020856,0.52097,0.023186,0
2372,0.0752,0.29625,0.33568,0.00083787,-0.051471,0.45245,0.00064243,0.89547,0.60206,0.11909,0.0011876,0.47461,0.011532,1
2373,0.098133,0.30873,0.39543,0.003526,0.073529,0.39193,0.0028715,0.89547,0.63093,0.10858,0.004131,0.50331,0.012114,0
2374,0.1096,0.40339,0.25132,0.0050438,0.10294,0.42075,0.004515,0.89373,0.75979,0.30648,0.0035811,0.55408,0.02184,1
2375,0.086933,0.32472,0.29701,0.0015266,0.0073529,0.45533,0.0013696,0.9007,0.67113,0.15937,0.0014588,0.55408,0.024253,0
2376,0.12187,0.37383,0.25835,0.0049165,0.19853,0.59078,0.0037523,0.89547,0.74742,0.23993,0.0037058,0.47241,0.016161,2
2377,0.1544,0.51308,0.22847,0.059867,-0.058824,0.31988,0.047394,0.89895,0.84021,0.53415,0.032311,0.49007,0.0084143,0
2378,0.077733,0.38444,0.2812,0.0012323,-0.022059,0.5245,0.00095541,0.89547,0.65567,0.12785,0.0014515,0.47903,0.014236,0
2379,0.11013,0.38292,0.29877,0.0018303,0.051471,0.4121,0.0015188,0.88153,0.66598,0.1979,0.0018291,0.51435,0.015969,1
2380,0.12827,0.40129,0.17926,0.0045335,0.11765,0.33718,0.0043051,0.8885,0.74845,0.1979,0.0025438,0.5872,0.023926,1
2381,0.099867,0.36589,0.27944,0.0039161,-0.029412,0.38617,0.0035971,0.90767,0.68351,0.21016,0.0032439,0.56733,0.037714,0
2382,0.13347,0.39965,0.25132,0.0030261,0.44118,0.37464,0.002777,0.88676,0.72784,0.22417,0.00195,0.56733,0.04359,1
2383,0.075333,0.28911,0.40598,0.0017464,0.080882,0.39481,0.0015079,0.8885,0.59072,0.14536,0.0026025,0.53422,0.011301,0
2384,0.11013,0.40005,0.23199,0.0041253,0.095588,0.43804,0.0033895,0.89373,0.76082,0.26795,0.003013,0.50773,0.021254,1
2385,0.0884,0.36297,0.22496,0.0050583,-0.022059,0.51009,0.0043246,0.91986,0.73093,0.17688,0.0049887,0.5298,0.044784,0
2386,0.0972,0.39017,0.20562,0.0030934,0.058824,0.41787,0.0027062,0.89547,0.74742,0.18564,0.0023496,0.54084,0.040142,1
2387,0.098667,0.32261,0.32865,0.0021702,0.095588,0.36023,0.0017736,0.87456,0.61959,0.1366,0.0015981,0.50552,0.015596,0
2388,0.1072,0.35021,0.25483,0.0066085,0.058824,0.42651,0.0052441,0.89373,0.71753,0.22417,0.0073492,0.49007,0.036344,1
2389,0.069733,0.26776,0.45343,0.0015056,-0.022059,0.40346,0.0013497,0.88676,0.56907,0.12434,0.0011839,0.55408,0.0058418,1
2390,0.11373,0.39462,0.25308,0.0061063,0.029412,0.38329,0.0050713,0.88328,0.71443,0.23292,0.0048164,0.51435,0.0083737,0
2391,0.12627,0.48025,0.21265,0.032344,-0.014706,0.39769,0.026778,0.90941,0.83196,0.41856,0.018122,0.51214,0.0091509,1
2392,0.071867,0.26658,0.5167,0.00071286,-0.022059,0.45245,0.00058846,0.89373,0.57629,0.17863,0.00065245,0.50993,0.010926,0
2393,0.079867,0.2969,0.34622,0.0029524,0.066176,0.36311,0.0025195,0.80314,0.68763,0.1366,0.0032329,0.52759,0.026772,0
2394,0.092267,0.34692,0.3304,0.002687,0.058824,0.46398,0.0022103,0.88502,0.68969,0.17163,0.0031266,0.50993,0.018617,1
2395,0.11,0.35748,0.27768,0.0056268,0.11029,0.3804,0.0046773,0.89547,0.72577,0.17513,0.0046075,0.51435,0.023656,1
2396,0.0912,0.32625,0.34271,0.0020797,-0.014706,0.39769,0.0020165,0.92857,0.67629,0.1944,0.0028004,0.60044,0.034139,0
2397,0.098667,0.37852,0.21793,0.0026811,0.058824,0.40922,0.0023284,0.90244,0.71443,0.16287,0.0031963,0.53642,0.024484,0
2398,0.10107,0.35263,0.25132,0.0032686,-0.0073529,0.5245,0.0025911,0.9007,0.7268,0.21191,0.0034748,0.49007,0.029842,0
2399,0.10613,0.32129,0.25132,0.0023421,0.14706,0.34582,0.0020626,0.82056,0.66289,0.11734,0.0016934,0.54525,0.020586,1
2400,0.0844,0.34725,0.3181,0.00084964,-0.15441,0.48127,0.00073839,0.88153,0.72268,0.18039,0.00093469,0.53863,0.0078486,1
2401,0.10133,0.39493,0.18981,0.0018834,0.073529,0.42651,0.001605,0.88502,0.74227,0.16287,0.0020197,0.52759,0.019645,1
2402,0.091733,0.33406,0.3181,0.0011539,0.11765,0.43228,0.0009168,0.88153,0.63505,0.14711,0.0014772,0.49227,0.013406,1
2403,0.1184,0.37456,0.2355,0.0046531,0.13235,0.37176,0.0038006,0.88153,0.73196,0.22417,0.0036948,0.50552,0.015793,1
2404,0.096267,0.29776,0.39719,0.0018383,0.058824,0.43228,0.0012927,0.81185,0.60206,0.12084,0.0025255,0.43488,0.0079677,1
2405,0.13133,0.48652,0.22144,0.040132,0.066176,0.36599,0.031894,0.9007,0.85052,0.50788,0.018888,0.49227,0.014141,1
2406,0.070667,0.24007,0.41476,0.00083556,-0.17647,0.38329,0.00052887,0.69338,0.57732,0.094571,0.00058281,0.39073,0.014435,1
2407,0.079867,0.3043,0.33743,0.0028469,-0.022059,0.3487,0.0025184,0.83798,0.64227,0.13485,0.0031046,0.54746,0.030922,0
2408,0.096533,0.35248,0.25659,0.0041942,0.014706,0.41499,0.003918,0.89721,0.67526,0.15236,0.0085258,0.57837,0.034464,1
2409,0.088933,0.32614,0.2355,0.0011941,0.044118,0.39193,0.0011012,0.88502,0.71649,0.14886,0.0014588,0.56954,0.0059266,1
2410,0.098533,0.41895,0.23902,0.0032922,0.066176,0.44957,0.0028029,0.89895,0.71753,0.20841,0.0021663,0.52759,0.044468,1
2411,0.12973,0.46842,0.17575,0.004106,0.22059,0.46686,0.0032084,0.89373,0.77938,0.29772,0.0022762,0.48344,0.011914,1
2412,0.10707,0.37198,0.25483,0.005149,0.125,0.4121,0.0043955,0.9007,0.71443,0.18914,0.0046551,0.52759,0.020505,1
2413,0.081867,0.36442,0.27944,0.0025898,0,0.45821,0.0021833,0.89721,0.70619,0.15412,0.0021626,0.52097,0.020959,0
2414,0.090267,0.33998,0.26538,0.0021415,0.17647,0.36599,0.0019918,0.88153,0.62062,0.098074,0.0013012,0.57616,0.021746,1
2415,0.11347,0.43123,0.24605,0.0096474,0.044118,0.35447,0.0088895,0.90767,0.81237,0.37653,0.0073822,0.56954,0.023446,0
2416,0.10147,0.36518,0.2478,0.0029178,-0.0073529,0.37176,0.0024715,0.89024,0.66598,0.16637,0.0022396,0.52318,0.008223,0
2417,0.11173,0.39476,0.17575,0.0028119,0.095588,0.36311,0.0025652,0.89199,0.75876,0.18564,0.0016421,0.56512,0.026869,1
2418,0.12907,0.4307,0.19156,0.0073007,0.095588,0.34582,0.0068344,0.89547,0.80309,0.23818,0.0048421,0.57837,0.039066,1
2419,0.11627,0.32363,0.32162,0.0011646,0.073529,0.33141,0.0010442,0.87108,0.65464,0.12259,0.0013489,0.55408,0.0078875,1
2420,0.10587,0.33253,0.27241,0.0040928,0.16912,0.3804,0.0036129,0.88328,0.68763,0.17688,0.0036361,0.54525,0.01561,1
2421,0.11347,0.38399,0.17575,0.014157,0.014706,0.22478,0.014366,0.86585,0.86907,0.338,0.0066088,0.62693,0.026504,1
2422,0.11413,0.42347,0.16872,0.00060298,0.19118,0.44669,0.00050225,0.87979,0.78969,0.20665,0.00023825,0.51435,0.0083848,1
2423,0.080267,0.28746,0.2812,0.0020755,0.088235,0.33141,0.0017178,0.81359,0.65773,0.10508,0.0018584,0.51214,0.0074076,0
2424,0.09,0.38719,0.23374,0.0034089,-0.022059,0.43804,0.0028509,0.9007,0.73196,0.18039,0.0034419,0.51656,0.039013,1
2425,0.095467,0.30937,0.2812,0.0021134,0.022059,0.43228,0.0017354,0.8885,0.60825,0.14536,0.0020453,0.50773,0.017619,0
2426,0.083467,0.37741,0.27065,0.00080163,-0.125,0.47262,0.00069791,0.87456,0.65773,0.12434,0.001052,0.53863,0.0087593,0
2427,0.0892,0.32652,0.27417,0.00051947,0.15441,0.51297,0.00039618,0.88502,0.64845,0.15937,0.00051316,0.47241,0.006039,1
2428,0.096133,0.35641,0.22847,0.001686,0.080882,0.4121,0.0013595,0.87805,0.64124,0.13135,0.0012682,0.4989,0.0051731,1
2429,0.12347,0.37647,0.28822,0.0065461,0.10294,0.3804,0.0052021,0.87805,0.74845,0.35377,0.0052269,0.49227,0.018057,1
2430,0.10227,0.34856,0.25835,0.0029834,0.051471,0.39769,0.0025266,0.89721,0.6732,0.15937,0.0026025,0.52318,0.0090264,1
2431,0.11533,0.41048,0.24429,0.0054531,0.014706,0.46398,0.004346,0.89895,0.77113,0.25919,0.0041639,0.49227,0.0085531,1
2432,0.14307,0.42378,0.15817,0.0057181,0.22059,0.31124,0.0054656,0.87631,0.77113,0.20841,0.0035188,0.59161,0.038069,1
2433,0.15133,0.44344,0.15817,0.019121,0.33088,0.21614,0.018033,0.87456,0.8433,0.40105,0.0093945,0.58278,0.031451,1
2434,0.0804,0.28751,0.35501,0.0022194,0.14706,0.32565,0.0020637,0.88328,0.62577,0.13135,0.0027967,0.57616,0.0047905,0
2435,0.10707,0.36626,0.28998,0.0011944,0.16176,0.35447,0.0010465,0.87805,0.68763,0.17863,0.00071476,0.54305,0.0041158,1
2436,0.15,0.40176,0.18805,0.0074764,0.26471,0.36311,0.0061369,0.8885,0.76907,0.23643,0.0085185,0.50773,0.011543,1
2437,0.12293,0.46386,0.2812,0.094279,-0.014706,0.28818,0.09493,0.90941,0.83299,0.44308,0.061378,0.62252,0.020635,0
2438,0.11613,0.38862,0.21441,0.0018606,0.11765,0.38617,0.0016945,0.88502,0.69588,0.16287,0.0013672,0.56291,0.022266,1
2439,0.1024,0.36257,0.21793,0.0012995,0.16912,0.42939,0.0011095,0.87456,0.76598,0.17863,0.001019,0.52759,0.0091018,1
2440,0.11733,0.42707,0.22671,0.016078,-0.014706,0.45821,0.012523,0.9007,0.78144,0.31699,0.011205,0.48124,0.013915,1
2441,0.16773,0.47071,0.14236,0.013704,0.22059,0.30836,0.01287,0.8885,0.82165,0.32574,0.0068727,0.58057,0.029241,2
2442,0.122,0.39927,0.21265,0.005386,0.24265,0.2853,0.0056316,0.88502,0.76907,0.18914,0.0027491,0.6468,0.027344,0
2443,0.1024,0.35225,0.2355,0.00076255,0.088235,0.4121,0.00065855,0.88502,0.63299,0.15587,0.0004142,0.53422,0.0083161,1
2444,0.10987,0.34723,0.23023,0.0018559,0.022059,0.52161,0.0013587,0.89199,0.69794,0.18564,0.0016751,0.45254,0.001208,1
2445,0.10533,0.29747,0.34446,0.0018707,0.25,0.31124,0.0017152,0.87631,0.58041,0.10158,0.001019,0.56733,0.00826,0
2446,0.0744,0.38915,0.26714,0.00057861,-0.044118,0.40346,0.00047414,0.87456,0.63918,0.1366,0.00054615,0.50773,0.0051011,1
2447,0.097067,0.3505,0.29174,0.0040209,0.058824,0.40058,0.0034783,0.88676,0.69278,0.15937,0.0032549,0.53422,0.026096,1
2448,0.12893,0.42447,0.24429,0.011261,0.080882,0.40058,0.0085597,0.89373,0.79588,0.40105,0.006946,0.4702,0.019272,1
2449,0.075467,0.32187,0.28647,0.0017692,0,0.39193,0.001349,0.78571,0.63196,0.14011,0.0033649,0.47241,0.020938,1
2450,0.090533,0.34269,0.2812,0.0036657,-0.051471,0.41787,0.0028302,0.89721,0.72474,0.26795,0.0038194,0.47682,0.035836,1
2451,0.10173,0.32897,0.25132,0.0024268,0.080882,0.44092,0.0020386,0.8885,0.66804,0.13835,0.0019207,0.51876,0.019177,1
2452,0.27787,0.72274,0.082601,0.013303,0.41912,0.2219,0.013999,0.88502,0.92887,0.77758,0.0047871,0.65121,0.031876,2
2453,0.18213,0.50574,0.11775,0.0093293,0.24265,0.27954,0.0087351,0.88153,0.83402,0.34326,0.0048091,0.57837,0.033925,1
2454,0.078533,0.30777,0.28998,0.0057892,0.029412,0.33718,0.0042845,0.68118,0.66392,0.1944,0.0045891,0.45695,0.057005,1
2455,0.056667,0.35399,0.28822,0.0013661,-0.11765,0.36023,0.0015371,0.88676,0.70103,0.21716,0.0022029,0.69536,0.13348,1
2456,0.0848,0.3531,0.27768,0.0084176,0.036765,0.36311,0.0083044,0.88676,0.73402,0.25744,0.0077817,0.61148,0.01899,1
2457,0.10533,0.41279,0.34974,0.0023633,0.066176,0.56772,0.0020038,0.87631,0.76907,0.29247,0.002038,0.52539,0.0030209,1
2458,0.0816,0.42925,0.15817,0.00093011,0.058824,0.40058,0.00093554,0.87108,0.83608,0.27846,0.00047651,0.62252,0.098379,1
2459,0.080667,0.38146,0.18629,0.00022565,-0.066176,0.55331,0.00020952,0.90244,0.84948,0.35902,6.2313e-05,0.57395,0.090252,1
2460,0.070533,0.31751,0.35501,0.0040578,0.30882,0.31124,0.0045934,0.88676,0.67216,0.18389,0.0026391,0.69978,0.11403,1
2461,0.11333,0.40345,0.21265,0.0024781,0.27206,0.42651,0.0023895,0.88676,0.76804,0.30298,0.001884,0.59603,0.059173,1
2462,0.049733,0.28867,0.2935,0.0006927,-0.022059,0.43804,0.00074851,0.8885,0.63402,0.16287,0.00062679,0.66887,0.065857,1
2463,0.132,0.4367,0.18981,0.0018536,0.375,0.46686,0.0016316,0.87456,0.87423,0.33975,0.00066711,0.54525,0.058651,2
2464,0.12453,0.40359,0.20387,0.0060648,0.55147,0.29683,0.006051,0.84843,0.79278,0.29772,0.0025805,0.6181,0.063171,1
2465,0.0456,0.3644,0.28295,0.00042997,-0.19118,0.69452,0.00035907,0.91986,0.72268,0.21191,0.00026758,0.51656,0.060854,1
2466,0.062933,0.23631,0.42179,0.0033993,-0.0073529,0.29395,0.0028355,0.70209,0.75979,0.21366,0.0024192,0.51656,0.067846,1
2467,0.10413,0.38297,0.21265,0.024999,0.051471,0.2536,0.025764,0.8676,0.8732,0.34676,0.011656,0.63797,0.065509,1
2468,0.0988,0.40841,0.27944,0.14633,0.13235,0.29971,0.1486,0.89547,0.79278,0.39755,0.07917,0.62914,0.07212,1
2469,0.124,0.43861,0.19684,0.00088431,0.30147,0.48127,0.00076837,0.88153,0.83093,0.38879,0.00030423,0.53863,0.061425,1
2470,0.057467,0.40843,0.24605,7.6581e-05,-0.52206,0.46974,6.7092e-05,0.85714,0.86495,0.37478,3.2989e-05,0.54305,0.082878,2
2471,0.0772,0.38822,0.2232,0.0018073,0.17647,0.59078,0.0015746,0.89024,0.78247,0.2697,0.00093835,0.53863,0.088311,1
2472,0.0888,0.38604,0.31107,0.0093815,0.051471,0.39769,0.00831,0.86411,0.79691,0.28196,0.0083206,0.54746,0.045215,1
2473,0.118,0.44529,0.17926,0.025397,0.24265,0.2536,0.025901,0.84321,0.81959,0.34326,0.025823,0.63135,0.091282,1
2474,0.128,0.36057,0.47276,0.016011,-0.036765,0.19308,0.01227,0.86237,0.83814,0.64799,0.0048347,0.47461,0.042703,2
2475,0.089333,0.33769,0.31986,0.00093137,-0.0073529,0.42075,0.00073614,0.87456,0.81031,0.48511,0.00046918,0.49007,0.38602,2
2476,0.04,0.31622,0.2812,0.00018804,-0.33088,0.5562,0.00018179,0.89373,0.77113,0.30648,0.00012096,0.59823,0.085851,1
2477,0.046133,0.22761,0.7065,0.00083787,-0.27206,0.41499,0.00094341,0.89721,0.51443,0.11909,0.0011143,0.69757,0.073837,1
2478,0.063733,0.34749,0.30228,0.0039576,0.022059,0.47262,0.0036473,0.88328,0.76907,0.2627,0.0024009,0.56954,0.083109,1
2479,0.074533,0.36956,0.30228,0.0017302,0.073529,0.46398,0.0016578,0.89547,0.73299,0.23117,0.001129,0.59382,0.051801,1
2480,0.1248,0.41924,0.19156,0.0035871,0.43382,0.51585,0.0031365,0.89895,0.80206,0.30473,0.0013855,0.54084,0.086513,2
2481,0.090667,0.33582,0.23023,0.003382,0.45588,0.36023,0.0034206,0.88153,0.73505,0.23292,0.0020417,0.62472,0.04272,1
2482,0.0752,0.38088,0.28822,0.002169,-0.014706,0.38329,0.0022039,0.8676,0.71134,0.21191,0.0020636,0.62914,0.034366,1
2483,0.0664,0.33815,0.21441,0.0013557,-0.022059,0.48991,0.0012661,0.89547,0.81753,0.21541,0.00096768,0.57837,0.078697,1
2484,0.070667,0.24376,0.58172,0.035215,0.21324,0.31988,0.042465,0.90767,0.56907,0.23468,0.045682,0.74614,0.05935,2
2485,0.081333,0.36698,0.36731,0.0012132,-0.029412,0.46974,0.0011627,0.8885,0.71649,0.21366,0.0012939,0.59382,0.010149,0
2486,0.069867,0.43076,0.1283,0.0006845,-0.044118,0.45245,0.00068067,0.89024,0.85155,0.27145,0.00046918,0.61589,0.075306,1
2487,0.071067,0.3509,0.31107,0.0031975,0.0073529,0.5072,0.002837,0.90592,0.7732,0.21016,0.0041823,0.54967,0.027488,1
2488,0.068,0.32154,0.33392,0.00087033,-0.13971,0.36599,0.0010285,0.86934,0.67423,0.25744,0.00060113,0.73068,0.08997,2
2489,0.11333,0.44177,0.19332,0.0027345,0.23529,0.25937,0.0028201,0.8676,0.79278,0.21191,0.0018694,0.63797,0.038962,0
2490,0.0716,0.31093,0.31459,0.0049015,0.088235,0.43516,0.0046012,0.86585,0.70515,0.19965,0.0031706,0.58057,0.045615,1
2491,0.059867,0.27694,0.30931,0.00080762,-0.036765,0.45533,0.00063681,0.71777,0.6701,0.15061,0.00036288,0.48786,0.063317,1
2492,0.064133,0.36389,0.18102,0.0011562,0.11765,0.46398,0.0010251,0.89721,0.82887,0.24343,0.00057181,0.54967,0.097215,1
2493,0.034267,0.29191,0.47452,0.00039183,-0.080882,0.41499,0.00044078,0.90767,0.64639,0.17863,0.00026758,0.69536,0.064752,1
2494,0.064133,0.37218,0.22847,0.00040591,0.014706,0.69452,0.00035308,0.87108,0.76495,0.25744,0.00015761,0.53863,0.077701,1
2495,0.043067,0.33164,0.34974,0.00097013,-0.16176,0.66282,0.00081785,0.90592,0.73196,0.2049,0.00078441,0.52097,0.11865,1
2496,0.20733,0.74163,0.086116,0.05165,0.74265,0.15274,0.052964,0.87108,0.94639,0.82837,0.020941,0.63355,0.043552,2
2497,0.0472,0.34069,0.32865,0.00033679,-0.16176,0.63401,0.00031709,0.90244,0.73505,0.26795,6.2313e-05,0.58278,0.078652,1
2498,0.078933,0.3761,0.28471,0.002142,-0.058824,0.53602,0.0019562,0.89199,0.71237,0.25219,0.0011473,0.56512,0.083845,1
2499,0.156,0.48739,0.15114,0.0081961,0.42647,0.42651,0.0074641,0.8885,0.86495,0.45884,0.0035885,0.56291,0.02951,2
2500,0.058133,0.32643,0.30404,0.0014734,-0.14706,0.58501,0.001331,0.89024,0.72371,0.22767,0.00082106,0.5585,0.086204,1
2501,0.058133,0.34978,0.20914,0.00041663,-0.088235,0.39769,0.00023913,0.62021,0.61134,0.24694,0.00013929,0.35541,0.10236,1
2502,0.097467,0.39787,0.2478,0.0038199,0.16912,0.42939,0.0037264,0.88328,0.81649,0.27496,0.0019134,0.60265,0.077118,2
2503,0.092667,0.32049,0.16696,0.0078764,-0.051471,0.16427,0.0073738,0.84843,0.83608,0.21716,0.0029507,0.57837,0.1041,2
2504,0.035867,0.36057,0.32337,0.00020001,-0.38235,0.73775,0.00017092,0.93031,0.68144,0.26795,0.00015761,0.52759,0.081629,1
2505,0.052133,0.34193,0.2355,0.00041978,-0.13971,0.31412,0.00047752,0.89373,0.70825,0.22417,0.00064512,0.70419,0.079091,0
2506,0.069867,0.32058,0.34095,0.0004306,-0.32353,0.37176,0.00044416,0.87979,0.64021,0.18214,0.0006048,0.63797,0.31165,2
2507,0.047467,0.32127,0.49385,0.00074291,-0.17647,0.44957,0.00081485,0.91115,0.63711,0.18389,0.00064145,0.6777,0.090643,1
2508,0.043333,0.25562,0.44112,0.00031252,-0.5,0.32277,0.0003587,0.85889,0.57835,0.24343,0.00036288,0.71082,0.25272,2
2509,0.059467,0.30366,0.2478,0.00065362,-0.073529,0.29683,0.00074139,0.86237,0.6701,0.16813,0.00035555,0.70199,0.15002,1
2510,0.1236,0.50271,0.2355,0.23309,0.088235,0.23343,0.23202,0.87282,0.7732,0.47285,0.15566,0.61589,0.023974,1
2511,0.0524,0.33386,0.34622,0.0015742,-0.073529,0.4121,0.0014382,0.777,0.67216,0.18389,0.0014479,0.56512,0.097474,2
2512,0.062133,0.29178,0.36204,0.0019498,-0.13235,0.3487,0.0023167,0.89024,0.62784,0.20665,0.0016458,0.7351,0.14167,2
2513,0.052533,0.33539,0.30931,0.0005596,0.073529,0.51009,0.00051087,0.89547,0.77835,0.24343,0.00042519,0.56512,0.019347,1
2514,0.1776,0.59817,0.11599,0.045484,0.56618,0.14409,0.045019,0.87631,0.92165,0.64098,0.017484,0.61148,0.058413,2
